paper_id,tsne_x,tsne_y,pca_x,pca_y,true_class
99359,-1.7015883,-40.914665,-0.22582376,-3.7253206,39
77110,-44.72985,29.37726,-3.2866464,2.4320724,16
105842,20.79141,-5.077546,1.2751967,-1.5215752,5
29040,-35.486343,25.495268,-0.80105704,1.3915687,16
107805,-38.18198,26.422218,-1.5488156,0.93108916,16
16529,0.095432535,-11.508039,0.74249804,-0.9471496,24
141284,-47.01054,17.702896,-3.6497674,2.0276577,16
68050,-41.93819,-34.13905,-3.2839084,-2.05269,30
132474,-0.48554635,14.868021,0.44549847,-0.11329168,0
117445,28.080338,7.7965574,2.2590175,0.71543854,8
65145,16.16068,-15.470777,2.4218488,-3.3737905,4
64294,-17.990679,32.591537,-2.4208868,2.5418563,19
163204,-34.23491,19.105907,-3.3104815,2.7130497,16
67704,21.186005,-24.553259,3.438075,-3.703097,36
89879,-2.556244,-20.252151,-1.2332878,-0.072478294,17
15516,33.28834,30.144308,4.1919184,3.995911,28
75215,33.07706,23.84283,5.062822,2.776056,28
19286,-41.982452,21.566717,-2.9612017,2.4976482,16
33011,-19.7486,8.041337,-1.6517413,1.2889661,16
52922,1.5199564,40.19926,-1.1285316,1.0392087,24
27168,-14.70918,-15.450052,-1.7683644,-0.44438773,16
161878,24.649359,-29.298334,1.4478277,-1.1192117,29
15753,-32.808475,21.092539,-2.5155256,2.3371198,16
86272,-7.0640087,2.8630476,-1.3973699,0.36921388,24
27516,6.2083306,-23.488554,-1.9628322,-1.2126014,23
77877,46.58033,-10.770802,1.4458026,-2.1402135,34
31468,41.855724,-24.65006,2.7744274,-3.6725767,9
134234,36.735886,-21.467384,1.2264026,-3.1167154,36
108087,2.0560436,4.075565,1.2559346,-0.09038395,0
110244,-24.731678,-29.16236,-2.164399,-1.0390339,30
16086,45.629406,29.55724,7.907382,3.7391682,28
160659,-15.959644,37.5539,-1.9842219,0.88728094,27
165582,-35.87339,11.476808,-2.423809,1.6708219,16
59721,-31.424421,-29.258087,-2.606795,-1.0918322,10
132190,-13.034737,-0.2373294,-0.87893474,0.7272431,24
127163,9.27003,-11.323768,-0.47370327,-1.1706078,24
152607,1.6837587,-34.79278,2.546214,-1.4745288,26
109346,-50.401653,26.277445,-4.227319,1.9560184,16
94905,-0.4849595,-0.38225973,-0.04994273,1.1641213,24
150223,-17.323057,1.2886088,-1.9623883,1.1667235,24
119945,34.13179,-22.676277,2.1592221,-2.2559423,27
32404,-10.994423,27.38345,-1.4908705,0.12452644,5
126277,-32.26845,30.96757,-2.2148757,1.9246716,16
140845,-39.538174,16.201344,-2.6026826,1.2305175,16
4221,15.199269,1.4522302,-0.0568496,-0.32279307,4
133914,36.824055,-8.983324,2.541748,-2.4179542,34
7707,2.613212,-1.5768173,0.5788908,-1.359468,34
62660,22.3276,-37.73523,0.71197474,-2.4962919,22
117146,5.6184716,-42.703987,-1.2476537,-2.9585505,37
114521,37.00118,-15.068961,1.9855477,-0.3917858,34
43644,39.90999,-22.755796,2.5211554,-2.426432,9
80333,2.17988,-7.3455443,0.4181341,-1.4921567,24
158558,7.170453,3.7931383,1.3650571,-0.9243075,5
25462,23.115143,27.772215,3.4024358,0.72175795,28
98553,-19.140104,29.075653,-2.4132102,1.4899039,17
109292,24.656054,6.5414305,1.4126037,0.88314974,8
30732,-2.2326205,13.686809,-0.32842314,0.43253428,7
113939,15.268445,2.2112772,-0.2969098,1.2633916,4
79216,-10.277098,-18.491776,0.115388155,-4.689428,10
25375,-39.679344,7.660212,-3.4644547,1.7644379,16
108711,46.62894,10.977587,5.7039785,1.6515094,28
66826,-22.70613,3.4324229,-2.2225413,1.3225653,16
120869,-39.875908,-29.295969,-2.7924504,-1.4374559,30
83000,37.386227,-23.533476,1.2794036,-1.6753571,14
80950,11.105024,-34.69996,-1.7952927,-2.6044362,22
158842,46.979336,19.905794,3.8534803,2.0115874,28
148234,-48.641514,24.730394,-3.6488924,2.9012191,16
126921,-44.429523,-4.114729,-2.278395,1.1679302,31
54067,-24.961096,-43.75552,-0.34474063,-1.924012,38
121537,32.559258,-32.32668,1.8080624,-2.4394023,9
12950,-36.38961,-26.097694,-1.9041309,-1.544666,30
160974,37.41346,-34.63395,3.2588239,-2.0333884,39
140578,24.191193,0.22263266,1.7662715,-0.48661035,23
148361,-26.58017,-29.262957,-1.8064595,-1.1202681,30
20441,46.46747,10.9407215,3.3975306,1.4190985,28
32184,21.327,-19.71797,1.0923897,-2.091439,36
71204,38.778824,-9.891909,1.168315,-1.566333,9
16254,-24.0293,20.096878,-1.8217124,0.5485474,16
61447,-52.13147,22.62997,-3.9302964,3.705669,16
79089,57.12648,9.806849,5.9322605,1.1229547,28
59779,8.2368765,2.5439456,0.3988669,-0.43575567,5
117123,-31.447264,21.672886,-2.0820749,2.7574368,16
37635,24.64899,12.102168,0.96976507,1.2044448,8
86548,-31.664045,-0.39451194,-2.7236834,2.1975212,16
97140,24.464647,-7.2810407,2.8187351,-2.026487,5
10222,-17.077095,31.612688,-2.468996,1.3847537,27
103673,-32.324383,-22.891155,-1.9026563,-0.6475417,30
99717,-10.710422,-32.076496,-2.2804277,-2.19429,3
122093,-38.44843,27.131674,-1.694233,1.6978555,16
136191,-5.935357,1.7184697,-0.0117253065,-0.21866006,24
116483,-17.293245,-27.070343,-1.0034722,-0.526593,31
2504,-17.096172,-28.094585,-1.7233622,-0.79782385,31
8236,25.744116,10.288543,1.0386828,0.06901616,8
87164,-21.378956,-28.957655,-1.685745,-0.1131081,10
18771,42.943436,26.789337,4.827428,3.1562152,28
98830,-23.0824,34.372433,-2.8548265,1.4259057,27
81787,-28.140463,-0.28291565,-1.6583698,0.6338899,24
111878,-33.82422,14.061597,-2.2961578,1.9903545,16
5743,-17.931269,-27.860779,-1.5987186,-0.32670444,31
123579,-38.09627,13.55651,-2.1927545,1.6208653,16
102122,-30.83623,-17.817724,-1.3065747,-2.2836323,22
139269,-12.600893,-27.975779,-2.0916243,-3.844241,24
83783,-17.658573,37.17326,-1.657638,1.6775823,27
87131,-45.387787,4.3746524,-2.5312634,0.49453756,16
41438,-50.99929,21.600737,-2.5660486,3.6472976,16
103133,6.894987,-43.694885,-0.23678994,-4.6491785,37
154868,31.358442,14.8454075,2.8702846,1.3890884,8
92789,29.783989,12.962452,2.8280306,1.0313295,8
25700,-40.0087,-22.072794,-2.992722,-0.33419675,30
15737,-45.41363,4.9344034,-2.8786583,1.0828053,30
573,-25.501648,-28.590372,-1.7982417,-0.98804146,30
138325,-22.672543,-3.88826,-2.8582952,0.8206193,24
140784,31.832056,22.260235,3.9831772,2.5995915,28
116670,15.290347,34.30203,1.8855404,1.6877128,28
61366,-27.094688,0.9269452,-2.0686574,1.2942543,16
17209,-37.313725,32.84658,-2.969038,2.2992237,27
19160,-45.626476,8.008465,-2.9814582,1.4086108,16
167508,39.088646,28.509413,3.3685308,3.3739855,28
1416,17.120655,-30.215014,0.02693832,-1.8578091,10
3198,-30.066679,14.912656,-3.7897377,2.9224072,16
80025,-16.2732,28.06483,-2.5964432,1.0677279,16
135193,5.8009825,4.3708186,1.224305,-3.4944866,5
31266,33.629395,-26.052843,2.036315,-2.4429958,34
23486,25.197594,15.418047,1.3511354,1.2178494,11
58665,48.549343,7.379673,2.329153,-0.1747806,34
143804,17.045973,29.132442,1.0757629,1.7351615,28
162425,47.34638,18.388401,3.54174,1.6461034,28
27520,43.00621,2.1426597,1.779344,-0.3718354,28
160094,-13.585919,-7.2622395,-1.8243387,-0.5142589,37
156340,5.7985005,-11.141511,-0.27810872,-1.9957716,6
134230,-40.947826,25.300673,-2.2491336,2.1825552,16
160668,-49.03936,7.846404,-1.9252331,0.95334333,26
70324,-20.888014,-36.196777,-1.6468747,-1.7421296,30
167340,-3.6171927,-22.930296,-1.9187799,-0.22181177,10
150849,-20.19758,31.189754,-2.824094,1.6911983,16
11098,30.301447,-12.893406,1.1720711,-3.6239774,34
5827,-33.857544,35.379486,-1.2681488,3.260008,16
6483,-23.255121,-29.681782,-2.1090837,-1.2863464,24
106149,25.246374,-32.49593,0.84877455,-3.3679273,2
120746,-39.51311,-34.896313,-3.526626,-1.2392228,30
44471,-25.128773,-3.040441,-2.2013695,0.38133228,24
15761,-14.049138,3.6692035,-1.4222709,1.2600758,16
73464,-22.920336,-7.0076222,-1.9969813,1.3616238,24
99139,-3.073641,35.917713,-1.0235922,0.24212101,24
110512,-18.916338,11.370218,-2.112001,0.34136453,24
8838,-30.027105,7.434556,-2.9936373,1.8274703,16
46603,40.793278,35.0428,11.262718,7.5477157,28
149228,44.869816,-25.350042,2.7172685,-5.053803,39
67747,-30.379263,23.10833,-2.017508,3.2007465,16
40557,-32.346943,-27.59237,-2.7146664,-0.74899465,30
107147,24.80133,-21.096392,3.0479221,-2.566762,36
84483,-39.31531,-25.982233,-2.6526093,-1.5505912,30
147061,-2.0804377,-48.769825,-0.015469432,-3.4356468,26
110071,10.580495,29.72334,-0.94561017,1.9537754,24
116876,-40.365875,20.985613,-1.9134097,2.5126872,16
56568,-36.582073,-31.815788,-3.0271802,-1.7887375,30
9690,44.90928,21.01949,4.744112,2.4365036,28
63403,-0.8875053,-34.241894,0.7840816,-1.8412921,36
166871,-5.942572,13.94994,-0.072205424,0.7505721,7
140232,-5.888548,31.098333,-0.21785593,-0.6162793,24
38325,-25.096819,8.134837,-1.9269748,1.4665647,16
109901,15.523759,-28.563614,-0.009402275,-2.2666652,37
31239,-42.75048,4.7757163,-2.986218,0.8085735,16
132696,-27.488728,-40.87381,-0.15188932,-0.7552983,38
40279,-16.965166,43.659454,-1.6719148,1.0312018,27
105602,-6.0527077,-21.552168,-1.9274399,-0.9520628,6
79879,-31.100153,-20.369211,-2.0177135,-0.42056566,30
96198,31.335207,-33.935272,2.3462229,-1.3016901,33
134787,-44.295887,-6.8019295,-3.2059476,0.7159383,16
3170,-8.841188,-39.427624,-0.81304896,-1.7165844,26
107353,15.627857,-40.1361,-0.5580588,-3.8005636,10
69597,-24.184307,9.738703,-1.9521644,1.3342936,16
162704,20.243145,-3.910226,0.9550091,-1.5289032,4
138805,-15.837044,-27.67705,-2.8476906,-1.5943096,31
57980,41.09337,-26.950426,2.992353,-4.741353,9
34049,-21.42231,-1.5178455,-2.5517468,0.13701695,24
141276,50.37657,3.9313464,4.873232,0.005636871,28
5851,-4.8410373,13.246741,-0.94611704,0.49746668,19
150306,-31.202799,31.267862,-2.1041632,1.5508212,27
165576,25.542868,-26.530005,1.5265085,-2.7457309,36
147406,19.324366,31.037807,2.311226,2.0347009,28
72114,15.761924,-33.301376,-0.45112133,-1.6244197,23
119248,40.81448,30.117744,5.74596,4.2528315,28
59146,-48.423088,10.478984,-2.5898242,0.29983416,16
15393,5.2090197,-24.984776,-1.3284066,-0.98381907,23
130639,16.495016,-35.774513,0.41190684,-2.4955204,22
93463,-29.935436,-25.282927,-2.3550787,-0.76808256,30
38606,-25.786995,-39.787952,-1.5176437,-1.4770036,38
111385,-35.40054,-34.324806,-2.3771932,-1.4023635,30
101149,-35.238384,10.954482,-2.7944653,2.0327613,16
96312,20.451889,11.656942,0.77742565,1.8652356,3
150845,-20.836748,26.39153,-2.4372492,2.001607,24
92777,-0.45436472,-31.662643,0.514024,-0.55157083,4
29486,-36.229073,-33.71265,-2.7228713,-1.1004903,30
142256,-29.655914,-8.424998,-0.15513277,0.752025,13
12327,4.9735227,-43.636696,-1.0385125,-4.350974,37
43653,11.749069,-1.0532385,-0.7379692,0.23845416,24
128419,2.1395578,-8.646716,-1.2281153,-1.3205218,24
148207,-19.659824,-23.513052,-1.6448951,-2.1367729,10
62646,-1.8109138,-34.168453,1.2676271,-1.4367714,36
141995,-18.139326,-16.29177,-2.559973,-0.08342087,23
2379,39.19969,14.595563,4.087418,0.2966277,29
57496,-26.20342,-5.9359403,-1.9158692,0.20105538,24
100891,30.863464,21.38299,3.73738,2.1019146,8
93423,14.037169,1.9908254,-1.3146673,0.7736472,4
141275,24.696993,-39.038715,0.81777656,-3.2391129,22
73772,-17.541498,-31.06327,-1.1279188,-1.9781392,26
64963,-14.265042,31.318913,-2.0051494,0.9342279,24
128380,53.57244,14.774283,2.8395853,1.3792553,28
64581,29.549864,-17.597702,2.1619134,-3.4875562,34
77742,-25.143656,-42.66253,-0.76082706,-1.2973695,31
27019,43.212425,9.9489565,1.2394148,0.7712699,26
24851,-38.191544,15.136454,-1.9113357,1.60637,16
57059,16.994514,-6.046856,0.58958817,-2.4136975,4
166752,-28.87815,20.420795,-2.4204483,2.3412278,16
99414,-39.025303,-28.857529,-1.6771147,-1.4787285,24
84278,35.023083,-22.539555,1.8116139,-1.5178435,34
75245,-25.06008,-38.27633,-1.0298784,-0.44743663,31
34848,-43.21481,35.451176,-3.0043764,2.124071,16
88931,43.522007,17.25894,10.916729,3.0433104,28
106116,32.19925,0.60322595,3.5608826,-1.4070427,39
131502,-27.288631,1.9020207,-1.6025512,1.9452453,16
32415,-36.23614,15.488709,-2.3521755,1.9409745,16
65429,1.1923735,-13.952649,-0.49400347,0.11232978,27
112783,9.915939,27.476862,-0.71559316,0.5647886,24
25255,36.871605,31.371754,4.374004,4.998902,28
38058,18.061928,-20.331581,1.389098,-2.0060315,36
107870,45.997932,-6.908817,0.92329586,-0.9380087,9
54141,3.212815,-18.616707,-0.72255445,0.075470924,6
16314,-42.71645,-8.41745,-1.7999011,1.5115565,25
98788,23.275707,-3.6212056,1.3106214,-1.4347332,4
23293,-30.010616,-25.293829,-2.263651,-0.86376923,30
161722,-40.189014,22.613968,-2.1166668,1.3210007,16
31282,39.368073,30.801392,4.6930456,4.2957835,28
129186,5.1699815,-22.99488,-1.6820892,-0.3480708,23
73623,-36.908966,-29.211695,-2.7423253,-1.39393,30
153898,23.270674,3.7916653,0.9605671,-0.3448333,8
54513,-24.680294,-24.194744,-0.5099196,-0.88370246,28
101568,22.460491,1.38221,2.3969564,-0.82391983,8
154046,25.525251,13.32607,1.2916902,1.3226225,8
166243,33.426586,-35.811832,2.037775,-3.7539427,9
133812,33.07362,29.83944,3.54465,3.5589786,28
104789,-47.672417,-8.216958,-1.3591001,-0.13994026,10
127643,-29.27877,10.740972,-2.841945,2.2069252,16
36436,-41.84203,15.260618,-2.1543798,1.1108832,16
131854,49.987137,-13.12891,-0.116060376,-0.5126142,20
129458,-38.316055,-23.421757,-2.741763,-0.5630432,30
135671,-21.4572,6.2711334,-1.7504609,1.2671219,24
68545,28.317469,24.691586,3.9184742,2.3027296,28
165942,18.409357,15.6386795,-0.0025066137,0.88413125,8
53767,-17.144745,41.870975,-0.87222636,0.14376956,27
74479,15.351232,-23.647444,0.24014795,-3.3033729,36
150400,30.29744,-12.87312,1.5363842,-2.7605517,34
21614,24.412964,5.147317,0.75695646,-0.52868587,8
115553,-20.920055,5.4096847,-1.6647995,1.2608098,24
155318,-26.322588,-2.5204203,-2.0983312,0.6456961,16
79115,-31.23162,8.813286,-3.0010805,1.8220551,16
111397,18.611238,27.92179,0.038266182,2.0690985,28
51296,-36.826767,-27.769325,-2.6035745,-0.87044376,30
97882,-40.03638,15.526957,-2.4551668,1.30243,16
13926,47.802258,28.919085,8.078884,4.4262123,28
13711,-13.549985,5.930625,-1.1647722,0.8759771,24
162775,-6.487033,-15.729803,-0.69786495,-0.27109522,10
118291,-30.835516,13.359316,-2.7741508,2.0842237,16
17182,-13.603542,-10.520549,-0.4012807,0.44762462,24
43326,-11.096342,20.676645,-1.3843096,1.563257,24
151566,32.226368,10.249122,2.47506,1.4214005,18
108830,16.207586,24.885504,0.3792764,0.6637038,27
93239,31.800844,-35.72004,2.912284,-3.4663994,33
41193,17.090157,-10.212968,-1.383814,-2.954446,37
34102,18.247774,33.544983,3.3210135,3.038182,28
65737,-19.00529,9.307071,-1.7668769,1.6112309,16
58815,-9.154396,2.0561693,-1.3593725,0.8357827,24
1768,-35.440624,-31.800138,-2.4660192,-1.3289311,30
71683,51.151955,-13.68138,0.78794515,-2.3446307,20
125954,27.318892,5.3314276,3.4276242,0.16253817,8
69628,-22.95099,2.9128869,-2.242096,0.92457086,30
145831,42.965214,28.61265,5.027829,3.337115,28
33185,55.499336,16.249712,3.8954563,2.2287908,28
109408,32.680107,-12.65288,0.9996623,-3.6138623,34
44607,-47.458347,16.54106,-3.5084271,1.699096,16
64661,-38.467323,27.939634,-2.1124215,2.1247714,16
160442,34.121117,24.706758,4.3157744,3.2309425,28
17911,-39.3549,13.358326,-1.862755,1.2180862,16
50268,27.51268,-6.1096487,1.6984247,-2.8341827,5
103239,-31.903728,29.953297,-2.105694,1.9269929,16
134688,-6.205484,-22.088966,-1.4409013,-1.1304128,37
127255,-44.8668,8.45717,-2.442562,1.2555473,16
113277,-56.952778,24.368174,-10.207452,7.4307117,16
4230,18.634853,33.125866,2.8508472,2.6454484,28
119513,29.961409,34.210876,4.0118794,3.5257583,28
62427,-10.383232,-42.926952,-1.4327275,-1.4315999,26
76728,41.866734,-20.866886,2.097414,-2.2841232,34
126931,-23.649836,-27.968567,-1.9236325,-0.879914,31
26103,32.246815,-36.19452,1.9612933,-4.4315906,33
8437,-18.290312,30.160194,-2.3488646,1.2934655,27
59260,-52.671825,20.16371,-3.7625337,2.037804,16
74242,25.213451,-30.516212,0.4841615,-1.5857632,2
138911,28.130117,-16.001978,-0.075215936,-1.402164,34
149590,-38.134216,10.190314,-2.6323037,2.07444,16
59359,-35.125034,-25.813059,-2.4164968,-0.86139005,10
65934,29.731508,6.874843,2.3516302,0.2970827,5
19741,-47.098976,23.993958,-3.236195,2.663442,16
138977,-52.336655,17.687126,-3.1751118,2.194894,24
47397,-46.75175,19.943737,-3.2507324,2.3442745,16
132247,-10.332501,32.973953,-1.4355497,-0.36184055,24
18649,34.54823,-33.871094,1.9804193,-2.0483572,9
24719,26.802473,4.546043,2.3645115,-1.5127304,8
130517,37.061077,-25.543959,1.44776,-3.7752564,9
60894,-34.89626,18.560999,-3.3853574,2.2436602,16
13676,-12.224525,-28.498556,-1.1893948,-4.4983463,37
38180,7.3712564,2.9061642,0.6918713,-0.5577803,32
11062,-16.918814,-28.288363,-2.1652763,-0.98533803,31
63030,38.603573,22.54837,2.5577207,2.3611922,28
16152,42.801785,18.088654,8.398566,2.324522,28
97298,-40.669426,31.886099,-3.397612,2.6327403,16
133763,48.897697,-0.285114,4.0859895,-1.9560263,9
35499,31.97109,4.3957214,4.273588,-1.8516004,36
80240,-51.704098,25.835407,-3.1836905,2.6856592,16
35606,-29.798264,19.021244,-3.9831667,2.927936,16
78024,-40.99991,33.721886,-3.0107923,1.9954376,16
68526,38.92958,-8.411622,1.904915,-1.3763044,34
99681,-25.63536,17.34291,-3.4649448,0.8665668,16
76601,26.029812,-39.68173,2.1989565,-4.4209485,2
7947,35.356358,-19.973448,2.2413836,-1.69976,9
57579,-37.39648,10.357195,-2.2232158,2.3095174,16
101883,-5.1157618,-9.501624,0.32154226,-0.90543777,24
124607,8.01503,-41.01353,-0.49206668,-2.1433878,24
141563,33.616543,-11.864535,0.40701985,-2.802932,34
51957,-35.870056,22.44783,-1.4436958,3.0611818,1
18820,39.964024,32.535973,6.682187,4.8672376,28
41125,9.807263,-29.779097,-1.4704093,-2.329792,23
135401,29.05293,25.52356,4.481856,3.32741,28
135685,-43.920563,34.91137,-3.9523635,2.9307446,16
4622,-12.413986,29.395676,-1.8055367,0.5418323,24
78158,-16.583815,39.442764,-1.2895174,0.9501145,27
67074,38.29169,-11.790405,1.64934,-2.7161016,34
7321,2.4124255,-17.162006,-1.4197389,0.07803726,10
85124,40.35343,-8.021669,1.8553096,-2.8745294,34
77726,-15.59101,6.484861,-1.6228244,0.17268258,24
106774,-28.337042,29.4127,-0.53738695,-0.8469624,16
41996,33.458855,-38.62623,4.111692,-4.1421514,33
9284,37.47852,17.345243,3.6935186,2.00994,8
135252,11.644064,8.305534,1.1657902,0.49696296,15
124741,-18.655872,46.10966,-0.6228952,-1.4565678,27
63583,20.561432,7.0211434,0.8538765,0.52589554,8
94353,-26.170265,23.560392,-1.2845688,2.5303063,16
147216,-0.8632898,-33.071526,0.99364626,-0.85463125,26
95585,50.28117,16.821028,3.9082546,1.488669,28
159251,30.726263,-26.204037,2.159522,-2.1358159,5
35307,51.503933,-16.81826,3.3488865,-2.1459727,20
120588,-43.910183,-33.418304,-4.332907,-3.7980893,30
66837,-41.313747,-23.670677,-2.4337595,-0.66455656,30
141360,42.669308,-20.305593,2.851295,-2.5423484,34
164369,-22.192795,7.4309616,-2.298932,1.5229783,16
98494,18.867422,-22.735964,1.3942906,-1.5039334,36
98031,32.899574,-36.11085,2.7873812,-4.342989,33
38065,-25.753775,-39.576637,-1.3255209,-0.91519433,31
6279,-6.5323834,-12.0391655,-1.2370881,-0.43011945,24
58102,-39.704357,25.289547,-2.1723533,1.5418875,16
85604,13.371774,17.189518,1.8926691,1.5085402,4
168223,17.29588,-25.174047,1.3702642,-1.600631,36
130170,-9.10204,-6.8168736,0.031878114,-0.97229356,24
88064,-8.565302,27.767302,-0.8786453,-0.21942097,24
140072,-6.1043572,1.4165137,-0.044429183,-0.07948798,24
109511,-1.2492512,-5.0095205,1.6322325,-0.75878364,24
129027,15.197124,-10.44303,-0.6172153,-1.3222439,34
18271,56.895115,16.154486,6.3883157,3.2792156,28
23188,-38.66445,9.496814,-2.717682,2.400083,16
159228,4.723991,22.453575,0.84455454,-2.6008015,5
153600,50.293064,12.078539,3.1241837,0.894064,28
122559,40.11603,-9.298548,0.25070596,-2.9559214,34
156365,51.185852,23.418974,7.4079475,3.5568073,28
63886,41.370285,16.099268,4.5727825,0.99753106,28
128489,15.708779,-44.64348,0.0028693676,-4.048017,2
106701,-36.37499,33.103176,-1.9543912,2.4359684,27
102105,33.013977,-5.592913,1.2083992,-2.6475363,5
28330,12.073959,-11.5875845,1.2834958,-0.8073028,4
166666,-30.31674,-20.228777,-1.4384749,-0.5503183,30
128354,29.626791,7.829977,1.5193063,0.65951586,5
57493,-5.762912,2.421894,-1.3305398,0.32199943,24
3699,-33.2499,-28.038923,-2.9249063,-1.011656,24
152556,-19.864439,-21.905777,-2.4400268,-2.9059896,24
107244,19.037754,-19.004374,2.021597,-2.4121945,36
121663,-7.1284647,-16.693443,-1.0921607,-1.734359,10
13694,4.6456747,-20.569208,-1.5590142,-0.72552115,23
85740,-34.56125,33.70827,-1.3974053,3.1068897,27
62684,21.217093,1.7918702,0.24410713,-0.4302414,4
55384,35.740646,10.787165,3.708167,1.3042703,28
92189,-12.184004,26.923622,-2.2706442,0.36717388,24
9298,-26.489298,19.301867,-1.4609387,1.3424039,16
41513,-35.82128,13.136903,-2.430867,1.886586,16
30777,-16.925653,34.109962,-2.6092668,1.6208286,27
111995,32.61339,16.72355,3.31644,2.049801,8
134567,4.145943,-43.45352,-0.53274167,-5.991248,37
67665,5.062123,-42.929955,-1.9387065,-3.5325334,37
155824,42.029648,-27.54265,5.021394,-4.015039,34
113509,24.680288,5.1653266,1.9648296,0.23802605,8
121408,7.5819173,-23.542198,-1.0685399,-0.9877891,23
133776,-1.9061197,-39.335854,1.0329841,-2.172819,34
155233,-40.399307,-32.408283,-2.3957553,-1.1676621,30
163347,19.56511,-17.231417,-1.3503039,-0.94970137,36
44978,-34.94035,-29.05557,-2.680666,-1.1503923,30
41539,-21.3731,22.377668,-0.8073884,1.5877259,7
117711,3.7705152,41.58742,-0.8889866,2.3708363,1
156313,-13.887705,40.68375,0.1680131,0.07944548,19
120689,-29.90277,16.954676,-2.724925,2.1598723,16
20281,-45.292572,4.5627084,-2.7441869,0.93841946,30
28066,28.429976,-16.779196,0.98445,-2.7355285,34
4715,13.853365,13.879245,0.31429243,0.88994557,4
14252,-27.072277,12.274942,-2.354775,1.9444644,16
135291,-8.794078,-38.523216,-1.0689869,-0.8241109,26
78401,25.769806,31.454485,2.8011837,2.734094,28
90465,-56.600986,23.908422,-4.132717,7.4808435,16
13821,-32.061314,21.578484,-2.3261466,3.173961,16
78813,52.33692,-16.774168,4.8604784,-1.7302895,20
109879,34.046967,-25.471342,1.5067714,-2.2893224,9
145864,13.533268,-3.110567,0.6738547,-1.2034051,8
84747,-38.899357,-9.412728,0.25195944,0.48009056,10
32854,-12.69631,31.023302,-1.7886564,0.5682798,10
18697,-43.2301,11.784516,-1.7713827,1.1694833,16
142131,33.158154,-14.379781,0.95291126,-1.9918284,34
50017,-2.6397164,18.427702,-0.6558924,1.5516758,16
72856,-43.47169,30.889986,-3.65768,2.8039377,16
169292,-13.968431,31.208147,-1.7146703,1.0480492,27
123600,-17.245583,38.430027,-1.8936589,0.95541036,27
63324,21.992716,-19.281939,0.8107828,-1.926173,10
56205,17.738985,34.8504,3.970611,3.825388,28
157551,7.555122,-28.053013,-0.54434454,-2.1892345,23
132586,47.818817,-21.054653,2.4832225,-4.5381045,9
159155,13.482096,17.303514,2.5032291,1.1372836,4
124337,32.386425,22.74753,4.005897,2.978308,28
81679,39.821083,18.289171,4.453736,2.6918955,28
59985,-34.916656,22.217312,-1.9446963,2.4815495,16
90936,-20.061075,-32.791607,-1.4018354,-0.98117536,26
22605,51.395947,30.258287,4.362238,3.0672328,28
1472,30.18007,-36.37936,1.4130715,-3.265638,33
2591,11.680092,-0.62541443,-0.8667999,-0.06592083,5
28977,-2.379137,36.791317,-1.4135844,0.8427671,27
72654,-42.884964,7.1464176,-2.4225864,1.3798811,16
145061,-20.27571,0.7518031,-2.3895805,1.0538917,24
53456,14.809505,-3.4159474,0.5629655,-0.8299014,8
63458,-37.82633,23.92869,-1.6538882,2.710866,16
13816,-22.969227,36.69947,-2.2620955,-0.5558503,10
120258,-19.81558,-7.461946,-1.0085058,0.14431447,24
106158,-19.666376,-36.1187,-1.9327786,-1.2701302,30
30664,-41.528618,5.6549597,-2.514315,0.2888617,31
102371,29.002748,-7.609292,0.26999366,-0.863401,28
52578,-43.662357,19.02174,-3.0360122,2.4804769,16
165971,1.6386853,-25.934671,-1.6280935,-1.4085929,3
128166,18.452993,15.613197,0.25236642,1.6066357,1
134888,-6.363284,-5.694795,-1.6936626,-0.9490561,24
115166,-40.532127,-9.206146,-0.88501227,1.594111,25
18542,-33.835854,-24.83325,-2.0301623,-0.92749494,30
64062,-13.491998,-37.32613,-0.620647,-0.24837255,3
131672,-1.1789925,0.24819966,-0.024865031,0.043702185,24
156840,-19.833406,-4.591493,-2.1351933,0.93608475,16
111575,4.208842,39.864773,-1.531968,1.1043029,24
3215,34.129246,-28.650705,-0.40005952,-1.8059471,14
106902,50.84496,18.474651,5.1910796,2.7106082,28
27890,11.311416,29.090364,-0.93841815,1.72546,25
15596,28.117355,-21.17742,1.8951718,-3.773321,39
159822,20.951168,-9.318961,1.3213543,-5.297638,37
11133,44.470573,23.709257,4.0625577,3.4563367,28
99149,1.259622,39.2818,-1.3141981,0.9929242,16
53443,-34.504105,-26.543524,-1.7797675,-0.9366221,30
132945,-7.4596524,1.352677,-0.9364318,0.9961693,24
103161,-7.540805,0.97843814,-0.6898931,0.41600564,24
18526,-15.957144,-2.4272518,-0.7856896,-0.51697594,24
78906,-23.263617,8.8168955,-2.355482,1.7429819,16
87503,54.387367,-4.91607,1.201439,-2.1169648,14
91672,40.79171,12.984537,2.8282928,0.75499725,28
161055,-24.306498,4.2802753,-2.6796503,1.2606235,24
33616,-34.206738,-25.966562,-2.0557892,-0.5008555,30
84207,21.603699,-22.855,3.4016032,-2.531489,36
18624,42.78581,-16.948738,1.2256864,-2.7267632,39
47217,31.59142,0.39930496,3.5916686,-1.8478391,8
1933,-42.044807,-24.586195,-2.2091372,-1.1920028,30
136463,-13.623025,37.762737,-0.7418802,1.728214,27
140875,-3.5292614,-20.654911,-1.3978453,0.15477192,10
124035,0.1711895,-23.20589,-1.093998,0.1895,3
64810,-34.42755,27.905922,-1.2519381,0.5697944,27
